participantid,condition,session,conversation,onset,duration,production,comprehension,n_token,utterance,tdl 
subj-07,robot,4,2,35.874,0.5539999999999949,1,0,1,euh,0
subj-07,robot,4,2,37.048,1.25,1,0,4,elle pourrait être naturelle,4
subj-07,robot,4,4,3.414,1.169,0,1,4,c'est une framboise,6
subj-07,robot,4,4,8.032,1.4589999999999996,0,1,5,elle est naturelle et locale,6
subj-07,robot,4,4,9.704,0.7720000000000002,0,1,4,tu ne crois pas,4
subj-07,robot,4,4,19.337,1.402000000000001,0,1,6,tu as une idée du message,7
subj-07,robot,4,4,21.456,0.13700000000000045,0,1,1,*,0
subj-07,robot,4,4,29.046,1.7170000000000023,0,1,7,peut-être que quelqu'un l'a frappé,21
subj-07,robot,4,4,39.731,0.9649999999999963,0,1,7,qu'est ce que t'en penses,13
subj-07,robot,4,4,48.947,3.6329999999999956,0,1,15,c'est une campagne pour des fruits locaux et qui ne viennent pas de loin,29
subj-07,robot,4,4,53.245,0.7830000000000013,0,1,4,tu ne crois pas,4
subj-07,robot,4,4,3.038,0.7520000000000002,1,0,4,oui si tu veux,3
subj-07,robot,4,4,5.67,1.412,1,0,4,oui une framboise abîmée,2
subj-07,robot,4,4,14.739,0.8179999999999996,1,0,3,c'est possible,3
subj-07,robot,4,4,24.54,1.971,1,0,9,oui mais je vois pas pourquoi elle est triste,18
subj-07,robot,4,4,42.718,0.8229999999999933,1,0,4,c'est possible oui,3
subj-07,robot,4,4,45.269,2.2550000000000026,1,0,10,ben je vois pas pourquoi on aurait frappé une framboise,18
subj-07,robot,4,6,5.782,0.609,0,1,1,bonjour,0
subj-07,robot,4,6,10.339,1.641,0,1,9,elle est moche parce qu'elle vient de loin,15
subj-07,robot,4,6,13.291,0.7620000000000005,0,1,4,tu ne crois pas,4
subj-07,robot,4,6,21.125,2.5,0,1,7,peut-être est-elle malade et devenue toute pourrie,9
subj-07,robot,4,6,31.469,0.8740000000000023,0,1,7,qu'est ce que tu en dis,13
subj-07,robot,4,6,37.312,0.9860000000000042,0,1,4,je suis d'accord,4
subj-07,robot,4,6,42.347,2.3019999999999996,0,1,9,on dirait une pub pour des producteurs de fruits,13
subj-07,robot,4,6,50.537,1.3969999999999985,0,1,6,tu as une idée du message,7
subj-07,robot,4,6,4.329,2.0010000000000003,1,0,9,c'est une fraise qui a l'air déterminée,15
subj-07,robot,4,6,6.6,0.4820000000000002,1,0,1,bonjour,0
subj-07,robot,4,6,16.807,0.3960000000000008,1,0,1,non,0
subj-07,robot,4,6,31.058,0.7370000000000019,1,0,5,p- elle a l'air,6
subj-07,robot,4,6,33.039,1.3569999999999993,1,0,5,elle a l'air déterminée,5
subj-07,robot,4,6,52.996,0.46300000000000097,1,0,1,oui,0
subj-08,human,1,1,3.48,0.6960000000000002,0,1,1,mh,0
subj-08,human,1,1,5.528,1.5140000000000002,0,1,10,du coup faut qu'on décrive l'image je crois,19
subj-08,human,1,1,9.897,0.2129999999999992,0,1,1,euh,0
subj-08,human,1,1,12.595,1.5389999999999997,0,1,5,attends euh répète ta phrase,4
subj-08,human,1,1,17.574,0.8079999999999998,0,1,2,euh ouais,0
subj-08,human,1,1,18.788,1.2809999999999988,0,1,3,euh je suppose,1
subj-08,human,1,1,20.643,0.9289999999999985,0,1,1,euh,0
subj-08,human,1,1,22.401,2.809000000000001,0,1,12,euh elle elle demande si elle doit parler avec le grand bruit,20
subj-08,human,1,1,29.138,1.1929999999999978,0,1,5,euh tu tu peux parler,4
subj-08,human,1,1,39.096,0.27900000000000347,0,1,1,ouais,0
subj-08,human,1,1,43.663,0.34600000000000364,0,1,2,mh mh,1
subj-08,human,1,1,53.118,0.1980000000000004,0,1,1,ouais,0
subj-08,human,1,1,53.829,1.5889999999999986,0,1,6,ouais un petit peu sévère peut-être,7
subj-08,human,1,1,56.695,0.1980000000000004,0,1,1,ouais,0
subj-08,human,1,1,7.575,0.3250000000000002,1,0,1,ouais,0
subj-08,human,1,1,9.125,0.25399999999999956,1,0,1,euh,0
subj-08,human,1,1,9.653,1.5749999999999993,1,0,10,je parle pendant qu'il y a ce gros bruit,22
subj-08,human,1,1,14.129,2.4240000000000013,1,0,10,je parle pendant qu'il y a ce fort bruit,22
subj-08,human,1,1,30.646,0.41699999999999804,1,0,1,ok,0
subj-08,human,1,1,31.764,2.043000000000003,1,0,6,euh ben je du coup euh,7
subj-08,human,1,1,34.193,1.1780000000000044,1,0,8,je me rappelle ce que j'ai dit,14
subj-08,human,1,1,36.24,0.7569999999999979,1,0,1,euh,0
subj-08,human,1,1,37.439,1.2250000000000014,1,0,6,euh j'ai vu une aubergine,6
subj-08,human,1,1,39.136,2.4339999999999975,1,0,5,avec une sorte d'image,6
subj-08,human,1,1,41.905,1.533999999999999,1,0,6,-fin je veux dire de visage,7
subj-08,human,1,1,44.318,0.42200000000000415,1,0,1,euh,0
subj-08,human,1,1,45.177,3.9680000000000035,1,0,12,un visage qui avait une -fin une sorte de yeux et euh,24
subj-08,human,1,1,49.328,1.6509999999999962,1,0,5,ch- avait pas l'air,6
subj-08,human,1,1,51.167,0.6659999999999968,1,0,1,très,0
subj-08,human,1,1,52.635,1.9410000000000025,1,0,4,sympathique on va dire,4
subj-08,human,1,1,55.613,1.1169999999999973,1,0,5,ouais voilà c'est ça,3
subj-08,human,1,1,57.284,2.6204000000000036,1,0,12,euh je sais pas si quelque chose pour un site d'aven-,18
subj-08,human,1,3,7.23,0.24899999999999967,0,1,1,ouais,0
subj-08,human,1,3,7.804,1.3719999999999999,0,1,4,ouais avec un masque,3
subj-08,human,1,3,12.615,0.5239999999999991,0,1,3,euh une quoi,1
subj-08,human,1,3,14.627,0.5839999999999996,0,1,1,ah,0
subj-08,human,1,3,15.913,1.9609999999999985,0,1,13,ah bah oui je me disais que ça me disait quelque chose aussi,22
subj-08,human,1,3,18.433,0.1930000000000014,0,1,1,mh,0
subj-08,human,1,3,19.388,0.639999999999997,0,1,4,non t'as raison,2
subj-08,human,1,3,28.314,1.2399999999999984,0,1,1,euh,0
subj-08,human,1,3,30.464,0.1720000000000006,0,1,1,*,0
subj-08,human,1,3,31.073,3.789999999999999,0,1,15,du coup le l'aubergine qu'on a vu tout à l'heure ce serait,35
subj-08,human,1,3,35.27,0.24399999999999977,0,1,1,quoi,0
subj-08,human,1,3,47.021,1.600999999999999,0,1,7,ah le le méchant des super héros,9
subj-08,human,1,3,49.501,0.40100000000000335,0,1,2,ah oui,0
subj-08,human,1,3,53.017,0.2539999999999978,0,1,1,ouais,0
subj-08,human,1,3,54.8,2.1340000000000003,0,1,12,et ça y a y a un petit aspect cagoulé en fait,18
subj-08,human,1,3,3.186,2.4939999999999998,1,0,6,euh je sais pas c'était,6
subj-08,human,1,3,6.066,1.077,1,0,3,un citron vert,2
subj-08,human,1,3,7.987,0.8629999999999995,1,0,1,euh,0
subj-08,human,1,3,9.263,2.3919999999999995,1,0,8,voilà ça me fait penser aux $Tortues Ninja$,13
subj-08,human,1,3,13.428,1.0719999999999992,1,0,3,aux $Tortues Ninja$,3
subj-08,human,1,3,18.138,0.36599999999999966,1,0,1,voilà,0
subj-08,human,1,3,19.241,0.5429999999999993,1,0,1,euh,0
subj-08,human,1,3,21.024,1.0769999999999982,1,0,2,donc euh,0
subj-08,human,1,3,22.721,1.0869999999999997,1,0,2,voilà plutôt,0
subj-08,human,1,3,24.179,3.7340000000000018,1,0,16,je sais pas si c'était genre des genre des super héros un truc comme ça,38
subj-08,human,1,3,34.879,0.1670000000000016,1,0,1,ouais,0
subj-08,human,1,3,36.357,2.368000000000002,1,0,7,euh moi j'aurais pas dit ça,11
subj-08,human,1,3,39.268,1.0420000000000016,1,0,5,moi ça s'est pas,10
subj-08,human,1,3,40.846,0.8050000000000068,1,0,3,du coup euh,1
subj-08,human,1,3,42.484,1.2809999999999988,1,0,8,non pour moi ça n'était pas hein,12
subj-08,human,1,3,44.54,1.399000000000001,1,0,5,c'était genre le méchant,10
subj-08,human,1,3,46.407,0.22300000000000608,1,0,1,ouais,0
subj-08,human,1,3,49.287,3.216000000000001,1,0,13,ouais l'aubergine ouais parce qu'elle avait pas l'air très gentil,16
subj-08,human,1,3,54.19,0.22400000000000375,1,0,1,voilà,0
subj-08,human,1,3,57.183,1.7419999999999973,1,0,8,ouais ouais c'est ça à peu près,13
subj-08,human,1,5,4.674,0.5389999999999997,0,1,3,ah d'accord,1
subj-08,human,1,5,9.78,2.2730000000000015,0,1,11,euh alors moi pour l'instant j'ai vu une aubergine,25
subj-08,human,1,5,13.093,2.1999999999999993,0,1,6,et j'ai vu un citron,9
subj-08,human,1,5,15.608,1.8999999999999986,0,1,14,et là du coup y a la là du coup y a la pomme,25
subj-08,human,1,5,26.313,0.23799999999999955,0,1,1,quoi,0
subj-08,human,1,5,28.843,0.3910000000000018,0,1,1,ah,0
subj-08,human,1,5,30.032,4.486000000000001,0,1,24,ah si si on est sur le sur le truc des super héros c'est possible parce que comme elle est à l'envers,79
subj-08,human,1,5,35.244,0.6559999999999988,0,1,4,y a l'aspect,4
subj-08,human,1,5,48.83,0.1980000000000004,0,1,1,ouais,0
subj-08,human,1,5,50.146,5.344999999999999,0,1,28,non c'est c'est c'est c'est complètement possible moi j'avais pensé à $Deadpool$ quand je l'avais vu tu sais avec l'aspect rouge,72
subj-08,human,1,5,56.731,3.2205999999999975,0,1,12,mais euh mais $Deadpool$ à l'envers c'est pas pareil quoi,19
subj-08,human,1,5,1.336,2.048,1,0,8,euh donc j'ai vu la pomme rouge,10
subj-08,human,1,5,5.51,0.31099999999999994,1,0,1,ouais,0
subj-08,human,1,5,6.494,2.6210000000000004,1,0,12,euh -fin je sais pas si tu vois les images toi aussi,18
subj-08,human,1,5,15.608,0.37599999999999945,1,0,1,voilà,0
subj-08,human,1,5,16.482,8.078,1,0,25,la pomme euh je l'ai déjà vu tout à l'heure et j'avais pas pensé mais maintenant elle me fait penser à $Spiderman$,74
subj-08,human,1,5,26.779,1.5399999999999991,1,0,6,ah j'ai pensé à $Spiderman$,9
subj-08,human,1,5,29.788,0.2890000000000015,1,0,1,voilà,0
subj-08,human,1,5,35.275,5.2379999999999995,1,0,21,bah ouais et tout à l'heure j'avais pas pensé mais j- en la revoyant ch- et du coup euh,53
subj-08,human,1,5,41.392,3.7549999999999955,1,0,13,elle me fait penser vraiment au masque des $Spiderman$ et au rouge et,26
subj-08,human,1,5,45.751,2.5459999999999994,1,0,9,c'est les yeux comme ça un peu *,13
subj-08,human,1,5,50.039,1.195999999999998,1,0,2,et voilà,0
subj-08,human,1,5,55.077,1.4710000000000036,1,0,7,ah oui c'est de la triche,10
subj-08,robot,1,2,0.0,0.315,0,1,1,*,0
subj-08,robot,1,2,3.17,2.144,0,1,5,bonjour $Marine$ tu vas bien,3
subj-08,robot,1,2,8.312,1.9610000000000003,0,1,8,moi je crois que c'est une pomme,18
subj-08,robot,1,2,17.193,1.2089999999999996,0,1,4,oui tu as raison,2
subj-08,robot,1,2,19.388,1.2899999999999991,0,1,6,cette pomme est à l'envers,11
subj-08,robot,1,2,24.204,1.1080000000000005,0,1,5,c'est une pomme rouge,7
subj-08,robot,1,2,25.947,1.2699999999999996,0,1,6,cette pomme a des grands yeux,8
subj-08,robot,1,2,29.239,1.2699999999999996,0,1,2,oui exactement,0
subj-08,robot,1,2,33.802,2.057000000000002,0,1,5,elle est appêtissante cette pomme,6
subj-08,robot,1,2,37.399,0.8230000000000004,0,1,4,tu ne crois pas,4
subj-08,robot,1,2,44.39,0.36999999999999744,0,1,1,ouais,0
subj-08,robot,1,2,49.049,2.478999999999999,0,1,9,on dirait on dirait un super héros cette pomme,16
subj-08,robot,1,2,57.249,0.8429999999999964,0,1,4,tu ne penses pas,4
subj-08,robot,1,2,1.793,0.18300000000000005,1,0,1,re,0
subj-08,robot,1,2,2.692,0.42700000000000005,1,0,1,euh,0
subj-08,robot,1,2,5.533,0.9189999999999996,1,0,3,c'est clair,3
subj-08,robot,1,2,10.582,2.577,1,0,9,oui moi aussi j'ai vu une pomme euh,11
subj-08,robot,1,2,13.657,1.0060000000000002,1,0,3,à l'envers,3
subj-08,robot,1,2,15.582,0.9100000000000001,1,0,3,en plein pied,3
subj-08,robot,1,2,18.929,0.6210000000000022,1,0,1,euh,0
subj-08,robot,1,2,20.963,2.215,1,0,5,voilà euh elle est rouge,3
subj-08,robot,1,2,27.412,2.2890000000000015,1,0,7,voilà elle a des grands yeux euh,7
subj-08,robot,1,2,31.063,1.4229999999999983,1,0,2,plutôt sévères,1
subj-08,robot,1,2,36.809,0.615000000000002,1,0,2,euh oui,0
subj-08,robot,1,2,38.557,1.4279999999999973,1,0,4,euh moi pas trop,3
subj-08,robot,1,2,41.102,1.220000000000006,1,0,6,elle me donne pas très envie,9
subj-08,robot,1,2,44.232,1.1379999999999981,1,0,3,avec ses yeux,3
subj-08,robot,1,2,48.916,0.23400000000000176,1,0,2,et euh,0
subj-08,robot,1,2,53.149,0.8429999999999964,1,0,2,euh oui,0
subj-08,robot,1,2,54.317,0.9099999999999966,1,0,4,ben je sais pas,4
subj-08,robot,1,2,56.639,1.107999999999997,1,0,3,manquait la cape,3
subj-08,robot,1,2,59.022,0.8824000000000041,1,0,5,non il manque la cape,4
subj-08,robot,1,4,3.643,0.5129999999999999,0,1,1,salut,0
subj-08,robot,1,4,11.98,0.36599999999999966,0,1,1,oui,0
subj-08,robot,1,4,12.534,0.6449999999999996,0,1,3,tu as raison,2
subj-08,robot,1,4,13.769,2.193999999999999,0,1,8,moi je crois que c'est une aubergine,18
subj-08,robot,1,4,20.958,2.6060000000000016,0,1,12,les yeux et la bouche ressemblent à ceux d'un super héros,24
subj-08,robot,1,4,35.397,0.9500000000000028,0,1,5,elle a l'air forte,4
subj-08,robot,1,4,36.565,0.6760000000000019,0,1,3,comme la pomme,3
subj-08,robot,1,4,41.321,1.3670000000000044,0,1,4,elle ressemble à $Batman$,5
subj-08,robot,1,4,43.485,0.767000000000003,0,1,4,tu ne crois pas,4
subj-08,robot,1,4,55.044,0.8330000000000055,0,1,7,qu'est ce que tu en dis,13
subj-08,robot,1,4,2.223,0.16100000000000003,1,0,1,euh,0
subj-08,robot,1,4,3.356,0.649,1,0,4,donc j'ai vu,6
subj-08,robot,1,4,4.53,0.577,1,0,1,salut,0
subj-08,robot,1,4,6.224,0.2909999999999995,1,0,1,euh,0
subj-08,robot,1,4,7.178,1.4810000000000008,1,0,7,du coup j'ai vu une aubergine,10
subj-08,robot,1,4,10.508,0.6860000000000017,1,0,1,euh,0
subj-08,robot,1,4,11.719,0.9290000000000003,1,0,2,avec euh,0
subj-08,robot,1,4,16.497,0.2220000000000013,1,0,1,oui,0
subj-08,robot,1,4,17.667,2.543999999999997,1,0,7,euh elle avait une sorte de visage,7
subj-08,robot,1,4,24.108,3.1750000000000007,1,0,9,euh oui et ils avaient l'air plutôt sévères,9
subj-08,robot,1,4,28.676,0.6630000000000003,1,0,1,et,0
subj-08,robot,1,4,31.556,1.7630000000000017,1,0,4,et pas très gentils,5
subj-08,robot,1,4,33.619,0.9799999999999969,1,0,4,et un super héros,6
subj-08,robot,1,4,35.206,0.7379999999999995,1,0,4,euh je sais pas,2
subj-08,robot,1,4,38.191,0.7979999999999947,1,0,2,euh ouais,0
subj-08,robot,1,4,39.675,1.0010000000000048,1,0,4,une sorte de chance,4
subj-08,robot,1,4,45.663,2.004000000000005,1,0,7,ah oui maintenant que tu le dis,10
subj-08,robot,1,4,48.869,0.8149999999999977,1,0,3,je trouve aussi,2
subj-08,robot,1,4,50.988,0.9230000000000018,1,0,1,euh,0
subj-08,robot,1,4,57.421,2.483400000000003,1,0,10,euh je trouve qu'elle a l'air sévère et,18
subj-08,robot,1,6,10.293,1.1790000000000003,0,1,5,c'est un demi citron,10
subj-08,robot,1,6,12.458,1.2089999999999996,0,1,5,c'est un citron vert,7
subj-08,robot,1,6,23.508,1.6410000000000018,0,1,7,c'est un citron avec un bandeau,12
subj-08,robot,1,6,33.822,2.158999999999999,0,1,9,c'est peut-être une $Tortue Nin-$ oui en effet,19
subj-08,robot,1,6,50.634,2.1739999999999995,0,1,9,il ressemble à un super héros comme les autres,21
subj-08,robot,1,6,53.438,2.458999999999996,0,1,8,il combat la mauvaise nourriture avec les autres,16
subj-08,robot,1,6,1.748,0.42599999999999993,1,0,1,coucou,0
subj-08,robot,1,6,2.916,1.951,1,0,3,euh du coup,1
subj-08,robot,1,6,5.111,2.032,1,0,6,j'ai vu un citron vert,7
subj-08,robot,1,6,12.138,0.7159999999999993,1,0,2,avec s-,1
subj-08,robot,1,6,14.094,1.2800000000000011,1,0,3,voilà et découpé,1
subj-08,robot,1,6,15.953,2.652000000000001,1,0,5,euh avec euh un masque,4
subj-08,robot,1,6,20.216,2.7010000000000005,1,0,10,euh qui repré- des yeux -fin on voit les yeux,10
subj-08,robot,1,6,25.586,0.7620000000000005,1,0,3,voilà ah bon,0
subj-08,robot,1,6,27.466,0.36599999999999966,1,0,1,ah,0
subj-08,robot,1,6,29.95,3.2669999999999995,1,0,13,un peu tout à l'heure ça me fait penser aux $Tortues Ninja$,42
subj-08,robot,1,6,36.677,0.25900000000000034,1,0,1,ouais,0
subj-08,robot,1,6,37.962,3.424999999999997,1,0,15,et euh du coup ça me fait ça me fait penser à ça et euh,26
subj-08,robot,1,6,41.814,4.409999999999997,1,0,13,ça reste euh des des j'allais dire des super héros ou des,19
subj-08,robot,1,6,47.91,0.6100000000000065,1,0,2,tu vois,1
subj-08,robot,1,6,52.951,0.9339999999999975,1,0,4,oui c'est ça,3
subj-08,robot,1,6,57.188,2.7164,1,0,10,oui c'était peut-être pour inciter à manger des fruits,16
subj-08,human,2,1,5.426,0.24399999999999977,0,1,1,ouais,0
subj-08,human,2,1,9.877,1.5749999999999993,0,1,5,ouais toute moche aussi non,2
subj-08,human,2,1,18.915,0.3810000000000002,0,1,1,ouais,0
subj-08,human,2,1,19.627,2.3820000000000014,0,1,11,ouais moi c'est ce que ça m'a évoqué en,22
subj-08,human,2,1,22.472,3.4289999999999985,0,1,20,en quelque chose qui sortait d'un paquet de bonbons avec l'aspect un peu gélatineux qu'elle peut avoir,34
subj-08,human,2,1,30.606,1.25,0,1,6,mais euh c'est un bonbon,10
subj-08,human,2,1,32.313,3.0180000000000007,0,1,12,personnifié par contre ça pourrait peut-être être un truc de pub non,21
subj-08,human,2,1,45.304,4.516999999999996,0,1,16,euh tu tu penses que ça pourrait venir d'où parce que ça fait très euh,27
subj-08,human,2,1,50.603,1.4939999999999998,0,1,4,ouais très sucrerie quoi,1
subj-08,human,2,1,56.837,0.3810000000000002,0,1,1,ah,0
subj-08,human,2,1,59.469,0.4825999999999979,0,1,1,ok,0
subj-08,human,2,1,1.768,0.3560000000000001,1,0,1,euh,0
subj-08,human,2,1,3.211,1.9609999999999999,1,0,11,ben du coup je sais pas j'ai vu une framboise,19
subj-08,human,2,1,6.178,1.3310000000000004,1,0,7,qui a l'air un petit peu,10
subj-08,human,2,1,7.768,0.6149999999999993,1,0,1,euh,0
subj-08,human,2,1,9.445,0.29999999999999893,1,0,1,molle,0
subj-08,human,2,1,11.157,7.895,1,0,22,ouais je sais pas faudrait ouais c'est ça est-ce peut-être * un bonbon en forme de framboise quelque chose comme ça,57
subj-08,human,2,1,21.151,0.25900000000000034,1,0,1,ouais,0
subj-08,human,2,1,25.764,4.486000000000001,1,0,19,ouais ouais voilà c'est ça et qui a l'air un petit peu triste un petit peu voilà,43
subj-08,human,2,1,36.238,0.5930000000000035,1,0,2,ah ouais,0
subj-08,human,2,1,37.378,1.2040000000000006,1,0,5,ouais c'est vrai que,4
subj-08,human,2,1,39.588,1.0670000000000002,1,0,4,ah lutte très bien,3
subj-08,human,2,1,52.671,0.4620000000000033,1,0,1,ouais,0
subj-08,human,2,1,53.326,2.2049999999999983,1,0,9,moi ça me fait penser au personnage de $Oasis$,20
subj-08,human,2,1,57.696,0.8840000000000003,1,0,2,@ -fin,1
subj-08,human,2,3,3.028,0.21300000000000008,0,1,3,c'est une,3
subj-08,human,2,3,21.45,2.155000000000001,0,1,9,un peu euh un peu blasée moi je trouve,11
subj-08,human,2,3,24.687,0.8889999999999993,0,1,4,ou en colère peut-être,4
subj-08,human,2,3,32.623,0.2890000000000015,0,1,1,ouais,0
subj-08,human,2,3,33.304,3.728999999999999,0,1,18,ouais ouais ça fait assez ou peut-être déterminée en fait non non non ça fait peut-être pas déterminé,25
subj-08,human,2,3,46.823,1.8389999999999986,0,1,11,ouais mais elle a les yeux un peu tombants quand même,19
subj-08,human,2,3,1.814,0.26900000000000013,1,0,1,euh,0
subj-08,human,2,3,3.556,2.51,1,0,9,ben du coup euh c'est une fraise euh,18
subj-08,human,2,3,6.529,4.069000000000001,1,0,9,toujours avec euh un visage des jambes des bras,12
subj-08,human,2,3,11.511,0.48900000000000077,1,0,1,euh,0
subj-08,human,2,3,12.727,3.562000000000001,1,0,13,bah les yeux sont un peu dépressif il a l'air un peu,29
subj-08,human,2,3,17.218,2.850999999999999,1,0,8,franc -fin je sais pas déterminée un peu,13
subj-08,human,2,3,23.849,0.4469999999999992,1,0,2,ah ouais,0
subj-08,human,2,3,25.764,2.7590000000000003,1,0,12,ouais voilà peut-être un peu en colère je sais pas avec euh,15
subj-08,human,2,3,28.889,3.373000000000001,1,0,10,des bras et ses mains sont en poing comme ça,19
subj-08,human,2,3,37.51,3.186,1,0,16,bah ouais je sais pas au début je me suis dit on dirait un peu de,28
