participantid,condition,session,conversation,onset,duration,within_speaker,speaker_prior_turn,speaker_subsequent_turn,type,word_count,subsequent_utterance
subj-04,human,1,5,50.613,0.4369999999999976,1,researcher,researcher,silence,15,euh mais euh je sais pas ils ont l'air plutôt beaux pour euh ah
subj-04,human,1,5,53.763,1.9059999999999988,1,researcher,researcher,silence,3,ouais est-ce que
subj-04,human,1,5,56.568,2.896000000000001,1,researcher,researcher,silence,2,euh ouais
subj-04,human,1,5,21.71,0.4309999999999974,1,participant,participant,speech,1,ouais
subj-04,human,1,5,46.812,0.036999999999999034,0,researcher,participant,speech,1,ah
subj-04,robot,1,2,0.254,1.25,1,researcher,researcher,silence,1,salut
subj-04,robot,1,2,2.144,1.992,1,researcher,researcher,silence,4,je m'apelle Fuhrat
subj-04,robot,1,2,5.416,2.1289999999999996,1,researcher,researcher,silence,4,c'est une pomme
subj-04,robot,1,2,8.505,2.3979999999999997,0,researcher,participant,silence,5,ouais c'est une pomme
subj-04,robot,1,2,11.733,1.827,1,participant,participant,silence,4,c'est comme $Spiderman$
subj-04,robot,1,2,14.536,2.5039999999999996,0,participant,researcher,silence,3,oui bien sûr
subj-04,robot,1,2,18.057,0.7160000000000011,1,researcher,researcher,silence,12,quelqu'un a découpé un visage qui ressemble à un super héros
subj-04,robot,1,2,22.243,2.2510000000000012,0,researcher,participant,silence,1,ouais
subj-04,robot,1,2,24.861,0.4280000000000008,1,participant,participant,silence,1,spider-
subj-04,robot,1,2,25.752,1.490000000000002,0,participant,researcher,silence,5,on dirait $Antman$ cette pomme
subj-04,robot,1,2,28.99,4.120999999999999,1,researcher,researcher,silence,6,on dirait un $Spiderman$ cette pomme
subj-04,robot,1,2,36.469,3.8560000000000016,1,researcher,researcher,silence,7,elle a l'air un peu agressive
subj-04,robot,1,2,42.058,2.247,0,researcher,participant,silence,4,ouais non ça va
subj-04,robot,1,2,45.056,1.777000000000001,0,participant,researcher,silence,4,tu ne penses pas
subj-04,robot,1,2,47.707,1.144999999999996,0,researcher,participant,silence,3,non ça va
subj-04,robot,1,2,49.479,4.183,0,participant,researcher,silence,7,qu'est ce que t'en penses
subj-04,robot,1,2,54.739,1.166000000000004,0,researcher,participant,silence,5,je pense que ça va
subj-04,robot,1,2,56.806,3.003,0,participant,researcher,silence,1,*
subj-04,robot,1,2,35.158,0.00999999999999801,0,researcher,participant,speech,4,ouais on dirait aussi
subj-04,robot,1,2,35.681,0.38300000000000267,0,participant,researcher,speech,3,oui en effet
subj-04,robot,1,4,3.998,0.6360000000000001,1,researcher,researcher,silence,4,c'est une aubergine
subj-04,robot,1,4,5.827,1.407,0,researcher,participant,silence,1,oui
subj-04,robot,1,4,7.697,5.309,0,participant,researcher,silence,7,qu'est ce que t'en penses
subj-04,robot,1,4,14.094,0.5080000000000009,1,researcher,researcher,silence,5,c'est peut-être pour Halloween
subj-04,robot,1,4,16.309,1.1179999999999986,0,researcher,participant,silence,5,non je pense pas non
subj-04,robot,1,4,18.854,1.8599999999999994,0,participant,researcher,silence,2,ah non
subj-04,robot,1,4,21.186,2.7079999999999984,1,researcher,researcher,silence,7,tu as une idée du message ?
subj-04,robot,1,4,25.352,4.003,0,researcher,participant,silence,5,non là comme ça non
subj-04,robot,1,4,30.779,7.610000000000003,0,participant,researcher,silence,11,elle a elle a l'air plus méchante que la pomme
subj-04,robot,1,4,40.94,3.2560000000000002,0,researcher,participant,silence,1,oui
subj-04,robot,1,4,46.874,0.546999999999997,0,researcher,participant,silence,1,oui
subj-04,robot,1,4,47.893,2.211999999999996,0,participant,researcher,silence,4,tu ne pense pas
subj-04,robot,1,4,50.979,0.47400000000000375,0,researcher,participant,silence,1,oui
subj-04,robot,1,4,44.537,0.008000000000002672,0,participant,researcher,speech,9,elle semble être plus en colère que la pomme
subj-04,robot,1,6,6.229,1.6840000000000002,0,researcher,participant,silence,1,oui
subj-04,robot,1,6,8.333,4.068999999999999,0,participant,researcher,silence,5,c'est un demi citron
subj-04,robot,1,6,13.708,1.0310000000000006,0,researcher,participant,silence,1,oui
subj-04,robot,1,6,15.258,2.0920000000000023,0,participant,researcher,silence,5,il ressemble à un ninja
subj-04,robot,1,6,18.687,1.3260000000000005,0,researcher,participant,silence,1,ouais
subj-04,robot,1,6,20.394,3.394000000000002,0,participant,researcher,silence,7,qu'est ce que t'en penses
subj-04,robot,1,6,24.885,1.1789999999999985,0,researcher,participant,silence,5,c'est une $Tortue Ninja$
subj-04,robot,1,6,28.324,2.622,0,participant,researcher,silence,2,oui exactement
subj-04,robot,1,6,32.425,1.7520000000000024,1,researcher,researcher,silence,9,il n'est pas méchant comme les deux autres
subj-04,robot,1,6,36.347,2.634999999999998,0,researcher,participant,silence,5,ça on en sait rien
subj-04,robot,1,6,40.293,1.953000000000003,0,participant,researcher,silence,1,peut-être
subj-04,robot,1,6,43.114,8.190000000000005,1,researcher,researcher,silence,7,qu'est ce que tu en dis
subj-04,robot,1,6,52.3,1.1030000000000015,1,researcher,researcher,silence,8,il combat la mauvaise nourriture avec les autres
subj-04,robot,1,6,55.938,1.9649999999999963,0,researcher,participant,silence,3,oui probablement oui
subj-04,human,2,1,4.994,0.1980000000000004,0,participant,researcher,silence,36,ah bon bon ben c'est bon alors c'est reparti par contre j'ai oublié ce que je voulais dire tout à l'heure parce que j'avais un truc avec cette framboise et euh
subj-04,human,2,1,10.131,1.077,1,researcher,researcher,silence,4,voilà j'ai oublié
subj-04,human,2,1,11.934,0.9510000000000005,1,researcher,researcher,silence,1,euh
subj-04,human,2,1,13.235,1.5899999999999999,1,researcher,researcher,silence,17,c'était l'idée qu'on était ouais on était plus du tout dans le même euh
subj-04,human,2,1,18.361,1.032,1,researcher,researcher,silence,16,dans les mêmes séries de de ça avait l'air d'être un truc complètement nouveau
subj-04,human,2,1,23.483,0.1720000000000006,0,participant,researcher,silence,30,je crois que c'est euh je crois que c'est ça qu'il se passe en fait y a des y a des séries d'images et dans une
subj-04,human,2,1,28.096,0.8939999999999984,1,researcher,researcher,silence,21,dans une dans un truc là dans une session on voit toute une série puis après on en voit une autre
subj-04,human,2,1,33.299,0.5380000000000038,0,researcher,participant,silence,1,ouais
subj-04,human,2,1,34.177,1.301000000000002,0,participant,researcher,silence,13,donc là c'était donc une framboise et là il c'est différent
subj-04,human,2,1,39.314,0.7569999999999979,1,researcher,researcher,silence,14,c'est plus du tout découpés c'est euh ils ont juste collés euh
subj-04,human,2,1,43.211,1.402000000000001,1,researcher,researcher,silence,5,collés des yeux et euh
subj-04,human,2,1,45.797,1.6260000000000048,0,researcher,participant,silence,11,ouais sur $Paint$ ils lui ont mis un petit visage là
subj-04,human,2,1,49.943,0.6450000000000031,0,participant,researcher,silence,6,et puis des euh des euh
subj-04,human,2,1,52.356,0.9499999999999957,1,researcher,researcher,silence,7,ah la la je perds mes mots
subj-04,human,2,1,55.018,0.5949999999999989,1,researcher,researcher,silence,6,des pieds des jambes des membres
subj-04,human,2,1,56.893,0.2560000000000002,0,researcher,participant,silence,3,ouais simplement ouais
subj-04,human,2,1,58.255,0.1980000000000004,0,participant,researcher,silence,11,donc ça fait un petit personnage tout à l'heure on
subj-04,human,2,1,3.912,0.06800000000000006,0,researcher,participant,speech,5,ouais ouais ça marche nickel
subj-04,human,2,1,22.182,0.020000000000003126,0,researcher,participant,speech,3,ouais ouaiscomplètement ouais
subj-04,human,2,1,44.689,0.35600000000000165,1,participant,participant,speech,1,ouais
subj-04,human,2,3,6.437,0.7469999999999999,0,researcher,participant,silence,1,ouais
subj-04,human,2,3,8.546,0.9190000000000005,1,researcher,researcher,silence,5,à peu près la même
subj-04,human,2,3,10.491,0.2190000000000012,0,researcher,participant,silence,3,la même esthétique
subj-04,human,2,3,11.899,0.13700000000000045,0,participant,researcher,silence,8,ouais le le la ah la même euh
subj-04,human,2,3,15.313,0.030999999999998806,0,researcher,participant,silence,3,la même vibe
subj-04,human,2,3,16.431,1.7270000000000003,0,participant,researcher,silence,13,la même transformation visuelle on lui met deux yeux une bouche un bras
subj-04,human,2,3,22.284,0.6859999999999999,1,researcher,researcher,silence,1,euh
subj-04,human,2,3,23.66,0.9149999999999991,1,researcher,researcher,silence,8,et par contre elles sont vraiment moches quoi
subj-04,human,2,3,26.104,0.8079999999999998,0,researcher,participant,silence,1,ouais
subj-04,human,2,3,28.909,0.5690000000000026,0,researcher,participant,silence,1,ouais
subj-04,human,2,3,29.825,2.0920000000000023,0,participant,researcher,silence,2,alors euh
subj-04,human,2,3,32.607,1.9059999999999988,1,researcher,researcher,silence,25,qu'est ce que pourquoi ça peut est ce qu'on met des fruitspuis en plus ils ont pas l'air très heureux et joyeux
subj-04,human,2,3,40.066,0.5739999999999981,0,researcher,participant,silence,10,ouais non ils ont l'air un peu fatigués ouais
subj-04,human,2,3,42.444,0.654999999999994,1,participant,participant,silence,3,euh trop mûrs
subj-04,human,2,3,44.226,0.21399999999999864,0,participant,researcher,silence,33,un peu trop mûrs ouais ben voilà alors ça fait bizarre parce que tu te demandes qu'est ce que qu'est qu'on peut bien te vendre avec des fruits trop mûrs
subj-04,human,2,3,49.536,0.6299999999999955,0,researcher,participant,silence,1,ouais
subj-04,human,2,3,50.552,1.9969999999999999,0,participant,researcher,silence,9,on dirait pas que ce soit les fruits eux-mêmes
subj-04,human,2,3,54.089,2.047000000000004,1,researcher,researcher,silence,7,ils ont ils sont pas appétissants quoi
subj-04,human,2,3,57.584,0.33499999999999375,0,researcher,participant,silence,2,ouais non
subj-04,human,2,3,21.257,0.3200000000000003,1,participant,participant,speech,1,ouais
subj-04,human,2,3,26.988,0.27500000000000213,0,participant,researcher,speech,10,donc c'est la la valse des fruits rouges moches
subj-04,human,2,5,2.469,1.9659999999999997,0,researcher,participant,silence,5,euh ben pas de soucis
subj-04,human,2,5,5.671,0.4559999999999995,0,participant,researcher,silence,12,benje pensais que c'était que des fruits rouges sur celui là
subj-04,human,2,5,8.83,0.5489999999999995,1,researcher,researcher,silence,11,par contre euh elle reste exactement décorée de la même manière
subj-04,human,2,5,13.017,0.7409999999999997,1,researcher,researcher,silence,11,elle a l'air autant en forme que les deux autres
subj-04,human,2,5,16.117,0.4049999999999976,0,researcher,participant,silence,1,ouais
subj-04,human,2,5,16.776,0.5740000000000016,0,participant,researcher,silence,8,euhça me fait presque penser à des euh
subj-04,human,2,5,20.008,1.3000000000000007,1,researcher,researcher,silence,2,des euh
subj-04,human,2,5,21.897,0.38200000000000145,1,researcher,researcher,silence,13,comment dire comme des des boxeurs qui sortiraient d'un ring de boxe
subj-04,human,2,5,25.815,1.0410000000000004,1,researcher,researcher,silence,6,qui viendraient de se prendre euh
subj-04,human,2,5,28.248,0.4579999999999984,1,researcher,researcher,silence,3,une heure de
subj-04,human,2,5,29.397,0.6040000000000028,1,researcher,researcher,silence,5,de coups dans la figure
subj-04,human,2,5,30.982,0.18299999999999983,0,researcher,participant,silence,1,ouais
subj-04,human,2,5,31.663,1.3979999999999997,1,participant,participant,silence,3,un peu ouais
subj-04,human,2,5,33.664,3.9579999999999984,0,participant,researcher,silence,17,mais bon comme ils sont pas appétissants je vois pas quel est l'intérêt de montrer des
subj-04,human,2,5,41.001,1.956000000000003,1,researcher,researcher,silence,15,ou alors ou alors ils ont une autre raison de pas de pas être appétissants
subj-04,human,2,5,46.264,1.259999999999998,0,researcher,participant,silence,1,ouais
subj-04,human,2,5,47.915,3.7860000000000014,0,participant,researcher,silence,1,ah
subj-04,human,2,5,52.036,3.186,1,researcher,researcher,silence,13,ah donc il faut manger les fruits avant qu'ils soient trop mûrs
subj-04,human,2,5,57.95,1.6379999999999981,0,researcher,participant,silence,1,ben
subj-04,human,2,5,59.677,0.22740000000000293,0,participant,researcher,speech,2,pourquoi pas
subj-04,robot,2,2,0.132,1.3159999999999998,1,researcher,researcher,silence,1,salut
subj-04,robot,2,2,2.103,0.7829999999999999,1,researcher,researcher,silence,4,c'est une poire
subj-04,robot,2,2,3.912,1.2800000000000002,0,researcher,participant,silence,1,oui
subj-04,robot,2,2,5.736,3.4449999999999994,0,participant,researcher,silence,5,c'est une poire moche
subj-04,robot,2,2,10.598,0.8249999999999993,0,researcher,participant,silence,1,oui
subj-04,robot,2,2,12.13,2.4209999999999994,0,participant,researcher,silence,7,qu'est ce que t'en penses
subj-04,robot,2,2,15.659,3.917,0,researcher,participant,silence,10,j'en pense qu'elle a pas l'air contente
subj-04,robot,2,2,21.071,0.597999999999999,0,participant,researcher,silence,7,elle n'a pas l'air contente
subj-04,robot,2,2,23.117,1.5700000000000003,1,researcher,researcher,silence,3,ouitu as raison
subj-04,robot,2,2,26.999,0.7260000000000026,1,participant,participant,silence,1,*
subj-04,robot,2,2,30.779,0.34499999999999886,0,researcher,participant,silence,1,*oui
subj-04,robot,2,2,33.868,0.18199999999999505,1,participant,participant,silence,1,*
subj-04,robot,2,2,36.652,0.6039999999999992,1,researcher,researcher,silence,9,un des yeux et plus grand que l'autre
subj-04,robot,2,2,39.131,1.5090000000000003,0,researcher,participant,silence,3,ouais possible ouais
subj-04,robot,2,2,42.388,0.30000000000000426,1,participant,participant,silence,1,**
subj-04,robot,2,2,44.13,0.19899999999999807,1,participant,participant,silence,1,*
subj-04,robot,2,2,45.086,0.6600000000000037,1,participant,participant,silence,1,*
subj-04,robot,2,2,48.154,0.3809999999999931,1,participant,participant,silence,1,oui
subj-04,robot,2,2,49.719,0.7929999999999993,1,participant,participant,silence,1,*
subj-04,robot,2,2,51.223,0.3860000000000028,0,participant,researcher,silence,4,tu ne penses pas
subj-04,robot,2,2,52.524,0.6300000000000026,0,researcher,participant,silence,1,oui*
subj-04,robot,2,2,54.617,0.31500000000000483,1,participant,participant,silence,1,**
subj-04,robot,2,2,55.572,1.2650000000000006,1,participant,participant,silence,1,*
subj-04,robot,2,2,57.198,0.5940000000000012,1,participant,participant,silence,1,*
subj-04,robot,2,4,4.761,0.6550000000000002,1,researcher,researcher,silence,7,cette framboise n'est pas très jolie
subj-04,robot,2,4,7.118,1.3209999999999997,1,researcher,researcher,silence,4,tu ne crois pas
subj-04,robot,2,4,9.298,0.7970000000000006,0,researcher,participant,silence,4,ouais elle est moche
subj-04,robot,2,4,10.984,3.2010000000000005,0,participant,researcher,silence,3,comme la poire
subj-04,robot,2,4,15.11,1.1329999999999991,0,researcher,participant,silence,1,ouais
